time,magnetometer,latitude,longitude,volcano,distance,picture,,,,,,,,,,,,,
1682188425,28.80550017,14.04233723,-77.19690045,Azul - Volcan,0.116375882,,,0.50838995,28.95777616,,,,,,,,,,
1682188426,29.00439664,14.01647616,-77.17703444,Azul - Volcan,0.116609302,,,0.505310059,28.95996824,,,,,,,,,,
1682188426,29.28434975,13.99146688,-77.15782895,Azul - Volcan,0.116837133,,,0.507060051,28.97527217,,,,,,,,,,
1682188427,29.3466575,13.96592663,-77.13822195,Azul - Volcan,0.117071919,,,0.515189886,28.99306776,,,,,,,,,,
1682188427,28.47781452,13.94091337,-77.11902563,Azul - Volcan,0.117303922,,,0.490020037,28.96955673,,,,,,,,,,
1682188428,28.81728483,13.91548944,-77.09952034,Azul - Volcan,0.117541812,,,0.51357007,28.96228273,,,,,,,,,,
1682188428,28.22664523,13.89047329,-77.08033396,Azul - Volcan,0.117777918,,,0.494210005,28.92843524,,,,,,,,,,
1682188429,28.76524902,13.86465984,-77.06054239,Azul - Volcan,0.118023648,,,0.521689892,28.92051966,,,,,,,,,,
1682188429,28.27210873,13.83963872,-77.0413644,Azul - Volcan,0.118263858,,,0.491990089,28.89081645,,,,,,,,,,
1682188430,28.95415962,13.81405357,-77.02176029,Azul - Volcan,0.118511527,,,0.512190104,28.8938344,,,,,,,,,,
1682188430,28.43786668,13.78902641,-77.00258978,Azul - Volcan,0.118755783,,,0.518839836,28.8718349,,,,,,,,,,
1682188431,28.5928768,13.76315644,-76.98277994,Azul - Volcan,0.119010318,,,0.505110025,28.8587234,,,,,,,,,,
1682188431,27.91121304,13.7381278,-76.9636204,Azul - Volcan,0.119258547,,,0.507110119,28.81401672,,,,,,,,,,
1682188432,28.5109961,13.71247545,-76.94398956,Azul - Volcan,0.119514964,,,0.505349874,28.79976764,,,,,,,,,,
1682188432,28.4708849,13.68744301,-76.92483911,Azul - Volcan,0.119767123,,,0.495150089,28.78460727,,,,,,,,,,
1682188433,28.50028351,13.66203472,-76.90540716,Azul - Volcan,0.120025014,,,0.512269974,28.77105874,,,,,,,,,,
1682188433,28.51509733,13.63699831,-76.88626557,Azul - Volcan,0.120281036,,,0.50703001,28.75898349,,,,,,,,,,
1682188434,28.95417493,13.61137713,-76.86668298,Azul - Volcan,0.120544982,,,0.497449875,28.76802196,,,,,,,,,,
1682188434,28.84465145,13.5863374,-76.84755075,Azul - Volcan,0.120804826,,,0.500130177,28.771589,,,,,,,,,,
1682188435,29.24294131,13.56099821,-76.82819566,Azul - Volcan,0.121069665,,,0.50593996,28.79377888,,,,,,,,,,
1682188436,28.06651951,13.53595264,-76.80907074,Azul - Volcan,0.121333287,,,0.509890079,28.75928079,,,,,,,,,,
1682188436,28.40512259,13.51030181,-76.78948968,Azul - Volcan,0.121605177,,,0.51391983,28.74235148,,,,,,,,,,
1682188437,28.53767211,13.48525416,-76.77037497,Azul - Volcan,0.121872512,,,0.50751996,28.73268641,,,,,,,,,,
1682188437,28.39973281,13.45948153,-76.75071305,Azul - Volcan,0.122149469,,,0.506850004,28.71698442,,,,,,,,,,
1682188438,28.07869037,13.4344302,-76.7316073,Azul - Volcan,0.122420493,,,0.49856019,28.68736339,,,,,,,,,,
1682188438,28.32239751,13.40864497,-76.71194786,Azul - Volcan,0.122701316,,,0.508049965,28.67011194,,,,,,,,,,
1682188439,28.17502634,13.38359022,-76.69285123,Azul - Volcan,0.122975977,,,0.498129845,28.64715608,,,,,,,,,,
1682188439,28.51125338,13.35806683,-76.67340331,Azul - Volcan,0.123257581,,,0.514680147,28.64065035,,,,,,,,,,
1682188440,28.4368263,13.33300831,-76.6543154,Azul - Volcan,0.123535816,882,,0.491760015,28.63131759,,,,,,,,,,
1682188440,28.67649125,13.29129145,-76.622551,Azul - Volcan,0.124002851,,,0.850379944,28.63483446,,,,,,,,,,
1682188441,28.82760794,13.2661493,-76.60341469,Azul - Volcan,0.12428662,,,0.488440037,28.64360302,,,,,,,,,,
1682188441,28.00942373,13.24108614,-76.58434422,Azul - Volcan,0.124571201,,,0.513459921,28.61331475,,,,,,,,,,
1682188442,28.96809088,13.21567183,-76.56501236,Azul - Volcan,0.124861492,,,0.491009951,28.62953515,,,,,,,,,,
1682188442,28.57232104,13.19060243,-76.54594858,Azul - Volcan,0.125149531,,,0.517040014,28.62678403,,,,,,,,,,
1682188443,28.44300532,13.16508156,-76.5265473,Azul - Volcan,0.125444468,,,0.490560055,28.61838917,,,,,,,,,,
1682188443,28.07591052,13.1400092,-76.50749268,Azul - Volcan,0.125735889,,,0.499560118,28.5931653,,,,,,,,,,
1682188444,27.66161008,13.11480938,-76.48834687,Azul - Volcan,0.126030444,,,0.502999783,28.54955922,,,,,,,,,,
1682188444,27.92950505,13.08973339,-76.46930078,Azul - Volcan,0.126325186,,,0.511360168,28.52006374,,,,,,,,,,
1682188445,28.30263743,13.06406041,-76.44980707,Azul - Volcan,0.126628621,,,0.50391984,28.50986785,,,,,,,,,,
1682188445,28.38463422,13.03898067,-76.43076948,Azul - Volcan,0.126926669,,,0.513710022,28.50388387,,,,,,,,,,
1682188446,28.97953371,13.01327427,-76.411262,Azul - Volcan,0.12723382,,,0.498700142,28.52596319,,,,,,,,,,
1682188446,29.05701574,12.98819231,-76.39223402,Azul - Volcan,0.127535111,,,0.495129824,28.55044192,,,,,,,,,,
1682188447,28.52368156,12.9628806,-76.37303739,Azul - Volcan,0.127840756,,,0.505810022,28.54918244,,,,,,,,,,
1682188447,28.1468577,12.93779369,-76.35401683,Azul - Volcan,0.128145253,,,0.50861001,28.53014462,,,,,,,,,,
1682188448,27.63008585,12.91210223,-76.33454364,Azul - Volcan,0.128458693,,,0.510430098,28.48740554,,,,,,,,,,
1682188448,28.56417969,12.88701188,-76.31553165,Azul - Volcan,0.128766355,,,0.495239973,28.49094519,,,,,,,,,,
1682188449,28.66946894,12.86159302,-76.29627636,Azul - Volcan,0.129079602,,,0.504300117,28.49932297,,,,,,,,,,
1682188449,28.42304239,12.83649925,-76.27727288,Azul - Volcan,0.129390367,,,0.51685977,28.49565629,,,,,,,,,,
1682188450,28.35508459,12.81063719,-76.25769331,Azul - Volcan,0.12971222,,,0.498440027,28.48913438,,,,,,,,,,
1682188450,27.41574612,12.78553979,-76.23869821,Azul - Volcan,0.130026072,,,0.50770998,28.43842988,,,,,,,,,,
1682188451,27.60869286,12.75982255,-76.21923964,Azul - Volcan,0.130349212,,,0.511780024,28.39892833,,,,,,,,,,
1682188451,27.36388376,12.73486177,-76.2003589,Azul - Volcan,0.130664323,,,0.495550156,28.35117867,,,,,,,,,,
1682188452,28.25716895,12.70939841,-76.18110356,Azul - Volcan,0.130987266,,,0.501709938,28.3467891,,,,,,,,,,
1682188452,27.9886789,12.6842937,-76.16212488,Romeral,0.131296991,,,0.5072999,28.3298861,,,,,,,,,,
1682188453,28.41101791,12.65868699,-76.14277228,Romeral,0.13081794,,,0.509600163,28.33373251,,,,,,,,,,
1682188453,27.6984071,12.63357936,-76.12380233,Romeral,0.130348836,,,0.492009878,28.3046276,,,,,,,,,,
1682188454,28.60593546,12.60801985,-76.10449649,Romeral,0.129871916,,,0.521660089,28.31924215,,,,,,,,,,
1682188454,27.97323811,12.58290868,-76.08553472,Romeral,0.129403984,,,0.489989996,28.30345492,,,,,,,,,,
1682188455,28.46360151,12.55739264,-76.06627272,Romeral,0.128929145,,,0.513550043,28.31110479,,,,,,,,,,
1682188456,28.27950235,12.53227794,-76.04731909,Romeral,0.128462411,,,0.495549917,28.30964688,,,,,,,,,,
1682188456,28.73018155,12.50665599,-76.02798815,Romeral,0.127986905,,,0.518899918,28.3299391,,,,,,,,,,
1682188457,27.93788447,12.48154054,-76.00904472,Romeral,0.127521447,,,0.492170095,28.31197296,,,,,,,,,,
1682188457,27.4687333,12.45590577,-75.98971508,Romeral,0.127047035,,,0.513609886,28.27168853,,,,,,,,,,
1682188458,28.24813291,12.4307842,-75.97077777,Romeral,0.126582784,,,0.499370098,28.27059366,,,,,,,,,,
1682188458,27.75590022,12.40507828,-75.95140544,Romeral,0.12610842,,,0.5167799,28.24585695,,,,,,,,,,
1682188459,27.71328257,12.37995343,-75.93247634,Romeral,0.125645457,,,0.507540226,28.22070752,,,,,,,,,,
1682188459,28.29033663,12.35405836,-75.91297248,Romeral,0.125169009,,,0.496189833,28.22392377,,,,,,,,,,
1682188460,27.58260871,12.32893016,-75.89405155,Romeral,0.124707367,881,,0.510990143,28.19343846,,,,,,,,,,
1682188460,27.87456011,12.2873526,-75.86275614,Romeral,0.123945047,,,0.827049971,28.16926763,,,,,,,,,,
1682188461,27.53978261,12.26221965,-75.84384552,Romeral,0.12348517,,,0.500969887,28.13991755,,,,,,,,,,
1682188461,27.17103808,12.23708293,-75.82493728,Romeral,0.123025935,,,0.496590137,28.09512868,,,,,,,,,,
1682188462,27.87827509,12.2117579,-75.80589264,Romeral,0.122563987,,,0.499059916,28.0850554,,,,,,,,,,
1682188462,27.36322162,12.18662009,-75.786994,Romeral,0.122106182,,,0.503279924,28.05124801,,,,,,,,,,
1682188463,28.34312106,12.16115955,-75.767858,Romeral,0.12164325,,,0.51120019,28.06512794,,,,,,,,,,
1682188463,27.83330628,12.13601864,-75.74896743,Romeral,0.121186875,,,0.508799791,28.05415426,,,,,,,,,,
1682188464,28.07973362,12.11016953,-75.72955009,Romeral,0.120718428,,,0.505060196,28.05535641,,,,,,,,,,
1682188464,27.81956703,12.08502491,-75.71066716,Romeral,0.120263516,,,0.486199856,28.04467928,,,,,,,,,,
1682188465,27.73307624,12.05970354,-75.69165668,Romeral,0.119806182,,,0.505800009,28.03001389,,,,,,,,,,
1682188465,27.9401035,12.03455611,-75.67278192,Romeral,0.119352768,,,0.49812007,28.02584505,,,,,,,,,,
1682188466,28.02244807,12.00909416,-75.65367628,Romeral,0.118894481,,,0.508130074,28.02568446,,,,,,,,,,
1682188466,27.92100718,11.98394061,-75.63480719,Romeral,0.118442543,,,0.505789995,28.02075799,,,,,,,,,,
1682188467,28.33961902,11.9581768,-75.61548556,Romeral,0.11798047,,,0.506409883,28.03578263,,,,,,,,,,
1682188467,27.95407224,11.93302281,-75.5966264,Romeral,0.117530155,,,0.498260021,28.03199296,,,,,,,,,,
1682188468,27.89657307,11.9073559,-75.57738787,Romeral,0.117071501,,,0.51534009,28.02550223,,,,,,,,,,
1682188469,27.43829232,11.86740459,-75.54745298,Romeral,0.116359312,,,0.792219877,27.98279656,,,,,,,,,,
1682188469,27.54914064,11.8422467,-75.52860907,Romeral,0.115911925,,,0.497900009,27.96269811,,,,,,,,,,
1682188470,27.50967155,11.81708636,-75.50976833,Romeral,0.115465347,,,0.5006001,27.94159072,,,,,,,,,,
1682188470,27.4891878,11.79192349,-75.49093069,Romeral,0.115019585,,,0.511379957,27.92006946,,,,,,,,,,
1682188471,27.40400093,11.76675918,-75.47209697,Romeral,0.114574669,,,0.492630005,27.89639872,,,,,,,,,,
1682188471,27.54343904,11.74159314,-75.45326692,Romeral,0.114130605,,,0.49574995,27.88010924,,,,,,,,,,
1682188472,28.10893956,11.71642352,-75.43443915,Romeral,0.113687368,,,0.508260012,27.89093011,,,,,,,,,,
1682188472,28.46687026,11.69111273,-75.41551078,Romeral,0.113242554,,,0.506190062,27.91805676,,,,,,,,,,
1682188473,27.99889552,11.66594283,-75.39669272,Romeral,0.11280113,,,0.508139849,27.92187856,,,,,,,,,,
1682188473,27.72720464,11.64016076,-75.3774221,Romeral,0.112349925,,,0.492259979,27.91295591,,,,,,,,,,
1682188474,27.84232512,11.61498685,-75.35861099,Romeral,0.111910308,,,0.513200045,27.90958427,,,,,,,,,,
1682188474,28.00751796,11.58939194,-75.33949033,Romeral,0.111464305,,,0.506910086,27.91420333,,,,,,,,,,
1682188475,27.86249264,11.56421489,-75.32068677,Romeral,0.111026546,,,0.495189905,27.91181945,,,,,,,,,,
1682188475,27.36362849,11.53868927,-75.30162785,Romeral,0.11058371,,,0.511720181,27.88572453,,,,,,,,,,
1682188476,27.59385835,11.51350895,-75.28283165,Romeral,0.110147849,,,0.505459785,27.87199706,,,,,,,,,,
1682188476,27.87307147,11.48767578,-75.26355317,Romeral,0.109701713,,,0.507390022,27.87204778,,,,,,,,,,
1682188477,28.40850871,11.46249033,-75.24476297,Romeral,0.109267775,,,0.495310068,27.8967846,,,,,,,,,,
1682188477,27.70624014,11.43670378,-75.22552931,Romeral,0.108824527,,,0.505069971,27.88782938,,,,,,,,,,
1682188478,27.67345328,11.41151715,-75.20674799,Romeral,0.108392627,,,0.512579918,27.87760795,,,,,,,,,,
1682188478,27.98899288,11.38589852,-75.18764947,Romeral,0.107954379,,,0.499650002,27.88278797,,,,,,,,,,
1682188479,27.85999973,11.36070872,-75.16887547,Romeral,0.107524523,,,0.517300129,27.88169167,,,,,,,,,,
1682188479,28.25044834,11.33492262,-75.149662,Romeral,0.107085588,,,0.49078989,27.89854388,,,,,,,,,,
1682188480,27.64875456,11.30973161,-75.13089677,Romeral,0.106657867,880,,0.500120163,27.8869166,,,,,,,,,,
1682188481,27.69866845,11.26855424,-75.10023325,Romeral,0.105961051,,,0.829069853,27.87261399,,,,,,,,,,
1682188481,27.50468982,11.24320445,-75.08136234,Romeral,0.105533539,,,0.491080046,27.85579011,,,,,,,,,,
1682188482,27.45238823,11.21800685,-75.06260947,Romeral,0.105109714,,,0.51673007,27.83640401,,,,,,,,,,
1682188482,27.6397142,11.19241897,-75.04357097,Romeral,0.104680483,,,0.50267005,27.82720286,,,,,,,,,,
1682188483,27.10171346,11.16721897,-75.0248258,Romeral,0.104258911,,,0.492589951,27.79392917,,,,,,,,,,
1682188483,28.06809451,11.14172315,-75.00586537,Romeral,0.103833569,,,0.513180017,27.80701628,,,,,,,,,,
1682188484,27.4115752,11.11651869,-74.98712631,Romeral,0.103414267,,,0.492029905,27.7889,,,,,,,,,,
1682188484,27.75476379,11.09092412,-74.968102,Romeral,0.102989689,,,0.507529974,27.78728804,,,,,,,,,,
1682188485,27.73224276,11.06571698,-74.94937035,Romeral,0.102572748,,,0.498180151,27.78473548,,,,,,,,,,
1682188485,27.53957763,11.04008778,-74.93032983,Romeral,0.102150071,,,0.506669998,27.77317791,,,,,,,,,,
1682188486,27.69030309,11.01487631,-74.91160432,Romeral,0.101735523,,,0.516129971,27.76919975,,,,,,,,,,
1682188486,27.93343703,10.98891825,-74.89232913,Romeral,0.101309999,,,0.505929947,27.77693141,,,,,,,,,,
1682188487,27.76617267,10.96370537,-74.87361194,Romeral,0.100897968,,,0.500829935,27.77642991,,,,,,,,,,
1682188487,27.33752815,10.93800161,-74.85453507,Romeral,0.100479228,,,0.505280018,27.75579402,,,,,,,,,,
1682188488,27.28999359,10.912788,-74.83582662,Romeral,0.100069775,,,0.509340048,27.73372169,,,,,,,,,,
1682188488,27.37527216,10.88668663,-74.81646427,Romeral,0.099647281,,,0.511559963,27.71666403,,,,,,,,,,
1682188489,27.22157027,10.86146761,-74.7977611,Romeral,0.099240414,,,0.494670153,27.69386351,,,,,,,,,,
1682188489,27.37371795,10.83577707,-74.77871292,Romeral,0.098827316,,,0.511259794,27.67863736,,,,,,,,,,
1682188490,27.41092217,10.81055493,-74.76001661,Romeral,0.098423116,,,0.517930031,27.66574274,,,,,,,,,,
1682188490,27.21016731,10.78449957,-74.74070742,Romeral,0.098007003,,,0.506469965,27.64427367,,,,,,,,,,
1682188491,27.26296567,10.75927496,-74.72201847,Romeral,0.097605568,,,0.491180182,27.62683433,,,,,,,,,,
1682188491,27.7808419,10.73377345,-74.70312895,Romeral,0.097201154,,,0.514209986,27.63420018,,,,,,,,,,
1682188492,27.12873713,10.70854588,-74.68444685,Romeral,0.096802514,,,0.508249998,27.61029843,,,,,,,,,,
1682188492,27.59386499,10.68256599,-74.66521232,Romeral,0.096393491,,,0.498709917,27.60953559,,,,,,,,,,
1682188493,27.57520428,10.65733816,-74.64653912,Romeral,0.095997786,,,0.499210119,27.60794036,,,,,,,,,,
1682188493,27.44841811,10.63186976,-74.62769236,Romeral,0.095599803,,,0.505289793,27.60043995,,,,,,,,,,
1682188494,27.30839713,10.60663631,-74.60902395,Romeral,0.095206992,,,0.516710043,27.58640591,,,,,,,,,,
1682188494,27.3466943,10.58058145,-74.58975248,Romeral,0.094802979,,,0.496190071,27.57533336,,,,,,,,,,
1682188495,27.45419975,10.5553452,-74.57109099,Romeral,0.094413215,,,0.511899948,27.5695652,,,,,,,,,,
1682188495,27.63253481,10.52970974,-74.55213881,Romeral,0.094018872,,,0.503020048,27.57251292,,,,,,,,,,
1682188496,27.34333498,10.50447072,-74.53348415,Romeral,0.093632207,,,0.492939949,27.56199466,,,,,,,,,,
1682188496,27.23574872,10.47902787,-74.51468327,Romeral,0.093244025,,,0.504080057,27.54669108,,,,,,,,,,
1682188497,27.04646205,10.4537861,-74.49603538,Romeral,0.092860525,,,0.498179913,27.52349446,,,,,,,,,,
1682188497,27.10285436,10.42815001,-74.47710064,Romeral,0.092472698,,,0.51643014,27.5032914,,,,,,,,,,
1682188498,26.94820463,10.40290732,-74.45846085,Romeral,0.092092481,,,0.494459867,27.47773863,,,,,,,,,,
1682188498,27.08674165,10.37712521,-74.43942722,Romeral,0.09170586,,,0.520950079,27.458799,,,,,,,,,,
1682188499,26.78767319,10.35187772,-74.42079265,Romeral,0.091328961,,,0.500349998,27.42754519,,,,,,,,,,
1682188499,27.13138676,10.32592108,-74.40163917,Romeral,0.090943256,,,0.513499975,27.41339965,,,,,,,,,,
1682188500,27.81662507,10.30067102,-74.38301144,Romeral,0.090569805,879,,0.508280039,27.432468,,,,,,,,,,
1682188501,26.73213505,10.25866355,-74.35203079,Romeral,0.089952397,,,0.830829859,27.37914995,,,,,,,,,,
1682188501,26.78670668,10.23339133,-74.33339814,Romeral,0.089583333,,,0.48153019,27.35257443,,,,,,,,,,
1682188502,27.22240437,10.20813629,-74.31478242,Romeral,0.089216327,,,0.507699966,27.3464256,,,,,,,,,,
1682188502,27.75397593,10.18275125,-74.29607516,Romeral,0.088849277,,,0.496490002,27.36526192,,,,,,,,,,
1682188503,26.68097624,10.15749311,-74.27746567,Romeral,0.088485918,,,0.509710073,27.3328135,,,,,,,,,,
1682188503,27.22775463,10.13146032,-74.25828987,Romeral,0.088113379,,,0.504169941,27.32788453,,,,,,,,,,
1682188504,27.43857703,10.10619965,-74.2396871,Romeral,0.087753816,,,0.515709877,27.33319378,,,,,,,,,,
1682188504,27.41114432,10.08027022,-74.22059621,Romeral,0.087386732,,,0.500660181,27.33682608,,,,,,,,,,
1682188505,26.99814259,10.05500711,-74.20200014,Romeral,0.087031053,,,0.498819828,27.32110095,,,,,,,,,,
1682188505,27.67551177,10.02945758,-74.1831975,Romeral,0.086673344,,,0.506940126,27.33781776,,,,,,,,,,
1682188506,27.49844976,10.00419175,-74.16460784,Romeral,0.086321611,,,0.514950037,27.34551123,,,,,,,,,,
1682188506,27.81066575,9.978152869,-74.14545375,Romeral,0.085961228,,,0.496709824,27.36701922,,,,,,,,,,
1682188507,26.81041105,9.952884311,-74.12687052,Romeral,0.08561358,,,0.518700123,27.34017108,,,,,,,,,,
1682188507,27.16794013,9.927020584,-74.10785387,Romeral,0.085259884,,,0.496739864,27.33220693,,,,,,,,,,
1682188508,27.06448821,9.901748008,-74.08927604,Romeral,0.08491639,,,0.506890059,27.31958042,,,,,,,,,,
1682188508,27.49752648,9.876121567,-74.07044229,Romeral,0.084570249,,,0.507810116,27.32798782,,,,,,,,,,
1682188509,26.77481776,9.850847628,-74.05187174,Romeral,0.084231028,,,0.491159916,27.30268928,,,,,,,,,,
1682188509,26.94502069,9.825277221,-74.03308751,Romeral,0.083890035,,,0.514899969,27.28556036,,,,,,,,,,
1682188510,26.78053295,9.800000875,-74.0145234,Romeral,0.083555172,,,0.489890099,27.26252191,,,,,,,,,,
1682188510,26.65525637,9.774323892,-73.99566922,Romeral,0.083217276,,,0.513439894,27.23352013,,,,,,,,,,
1682188511,27.12589307,9.749044897,-73.97711136,Romeral,0.082886884,,,0.499930143,27.22851213,,,,,,,,,,
1682188511,27.29935438,9.723169405,-73.95811978,Romeral,0.082551052,,,0.516359806,27.23191419,,,,,,,,,,
1682188512,26.81574227,9.697887916,-73.93956826,Romeral,0.082225259,,,0.490040064,27.21292348,,,,,,,,,,
1682188512,27.33331931,9.672172146,-73.9207022,Romeral,0.08189626,,,0.507270098,27.2186059,,,,,,,,,,
1682188513,26.85933222,9.646885254,-73.90215482,Romeral,0.081575126,,,0.498029947,27.20195056,,,,,,,,,,
1682188513,26.60201672,9.621212947,-73.88332883,Romeral,0.081251539,,,0.509469986,27.17351514,,,,,,,,,,
1682188514,26.95031143,9.595925574,-73.86478915,Romeral,0.080935235,,,0.504529953,27.16303595,,,,,,,,,,
1682188514,26.49216816,9.570027078,-73.84580554,Romeral,0.080613818,,,0.514450073,27.13093516,,,,,,,,,,
1682188515,26.63023462,9.54473776,-73.82727247,Romeral,0.080302463,,,0.490579844,27.10806267,,,,,,,,,,
1682188515,27.32578307,9.519023359,-73.80843193,Romeral,0.079988436,,,0.517940044,27.11854946,,,,,,,,,,
1682188516,26.69003709,9.493731513,-73.78990497,Romeral,0.079682119,,,0.508980036,27.09825806,,,,,,,,,,
1682188516,26.66528915,9.467593157,-73.77076205,Romeral,0.079368238,,,0.51267004,27.0776106,,,,,,,,,,
1682188517,26.53568278,9.442298627,-73.7522411,Romeral,0.07906712,,,0.499720097,27.05240446,,,,,,,,,,
1682188517,26.69760425,9.416491772,-73.73334905,Romeral,0.0787626,,,0.505769968,27.035707,,,,,,,,,,
1682188518,26.18211084,9.391190894,-73.71483134,Romeral,0.078466726,,,0.49364996,26.99647556,,,,,,,,,,
1682188518,26.48605091,9.365560457,-73.69607639,Romeral,0.078169728,,,0.505899906,26.97244813,,,,,,,,,,
1682188519,26.40025829,9.34026059,-73.67756723,Romeral,0.077879285,,,0.508370161,26.94538485,,,,,,,,,,
1682188519,27.07440633,9.314393562,-73.65864714,Romeral,0.077585162,,,0.502769947,26.95142164,,,,,,,,,,
1682188520,27.06386402,9.289091524,-73.64014419,Romeral,0.077300262,878,,0.502799988,26.95668303,,,,,,,,,,
1682188521,27.0795534,9.248630506,-73.61056372,Romeral,0.076850502,,,0.796679974,26.96566737,,,,,,,,,,
1682188521,27.13316501,9.222674196,-73.59159258,Romeral,0.0765658,,,0.520129919,26.97376839,,,,,,,,,,
1682188522,27.19059135,9.197368111,-73.57310055,Romeral,0.076291146,,,0.500010014,26.98385896,,,,,,,,,,
1682188522,26.94269891,9.171318841,-73.5540694,Romeral,0.076011467,,,0.514610052,26.98188887,,,,,,,,,,
1682188523,26.72459216,9.146010616,-73.5355835,Romeral,0.075742728,,,0.499130011,26.96993529,,,,,,,,,,
1682188523,26.86234236,9.120088579,-73.51665317,Romeral,0.075470554,,,0.509299994,26.96483731,,,,,,,,,,
1682188524,26.43187338,9.094778893,-73.49817383,Romeral,0.075207851,,,0.515429974,26.93928778,,,,,,,,,,
1682188524,26.18140036,9.068702203,-73.4791384,Romeral,0.074940363,,,0.496180058,26.9042808,,,,,,,,,,
1682188525,26.82415848,9.043388836,-73.46066399,Romeral,0.07468382,,,0.510710001,26.90047417,,,,,,,,,,
1682188525,26.92887627,9.017658509,-73.44188909,Romeral,0.074426229,,,0.504240036,26.90180687,,,,,,,,,,
1682188526,26.12480126,8.992342657,-73.42342037,Romeral,0.074175945,,,0.493129969,26.86613229,,,,,,,,,,
1682188526,26.30107906,8.966742324,-73.40474789,Romeral,0.073926066,,,0.512700081,26.83918444,,,,,,,,,,
1682188527,26.57870354,8.941424007,-73.38628482,Romeral,0.073682154,,,0.509749889,26.82683165,,,,,,,,,,
1682188527,27.03138593,8.915327958,-73.36725846,Romeral,0.073434128,,,0.498559952,26.8363243,,,,,,,,,,
1682188528,26.66633232,8.890007472,-73.34880128,Romeral,0.073196782,,,0.507990122,26.82828993,,,,,,,,,,
1682188528,27.15196511,8.864297024,-73.3300636,Romeral,0.07295915,,,0.511319876,26.84368572,,,,,,,,,,
1682188529,26.71732162,8.838977136,-73.31161423,Romeral,0.072728475,,,0.50948,26.83769625,,,,,,,,,,
1682188529,26.17472351,8.812925781,-73.29263568,Romeral,0.072494639,,,0.504909992,26.80654747,,,,,,,,,,
1682188530,26.54743039,8.787599956,-73.27418936,Romeral,0.07227075,,,0.494910002,26.79460872,,,,,,,,,,
1682188530,26.50047684,8.761917088,-73.25548668,Romeral,0.072047197,,,0.512000084,26.78060001,,,,,,,,,,
1682188531,26.06720848,8.736589562,-73.2370464,Romeral,0.071830212,,,0.493969917,26.74779165,,,,,,,,,,
1682188531,26.49331865,8.7108921,-73.21834046,Romeral,0.071613616,,,0.501870155,26.7359059,,,,,,,,,,
1682188532,25.86169668,8.68556086,-73.19990471,Romeral,0.071403645,,,0.515589952,26.69398486,,,,,,,,,,
1682188532,26.01739841,8.659530804,-73.1809641,Romeral,0.071191574,,,0.501620054,26.66239868,,,,,,,,,,
1682188533,26.45070435,8.634198483,-73.1625348,Romeral,0.070988813,,,0.512479782,26.65230703,,,,,,,,,,
1682188533,26.37439151,8.608255099,-73.14366463,Romeral,0.070784899,,,0.499630213,26.6393829,,,,,,,,,,
1682188534,26.44347433,8.582922933,-73.12524262,Romeral,0.070589468,,,0.507149935,26.63013858,,,,,,,,,,
1682188534,27.1042163,8.557199269,-73.10653951,Romeral,0.07039477,,,0.500390053,26.65221773,,,,,,,,,,
1682188535,26.0839891,8.531862468,-73.08812123,Romeral,0.070206725,,,0.498899937,26.62583065,,,,,,,,,,
1682188535,26.77514137,8.506207066,-73.06947492,Romeral,0.070020113,,,0.503659964,26.63282884,,,,,,,,,,
1682188536,26.62607083,8.480867928,-73.05106199,Romeral,0.069839581,,,0.50722003,26.6325099,,,,,,,,,,
1682188536,27.06058024,8.454991986,-73.03226258,Romeral,0.069659132,,,0.507090092,26.65270691,,,,,,,,,,
1682188537,26.64853465,8.429650668,-73.01385509,Romeral,0.069486267,,,0.499830008,26.6525128,,,,,,,,,,
1682188537,26.78068717,8.403874484,-72.99513528,Romeral,0.069314377,,,0.508759975,26.6585797,,,,,,,,,,
1682188538,26.3338747,8.378532018,-72.97673393,Romeral,0.069149285,,,0.514949799,26.64302795,,,,,,,,,,
1682188538,26.16719516,8.35241255,-72.957772,Romeral,0.068983211,,,0.496850014,26.62102016,,,,,,,,,,
1682188539,26.31327244,8.327068175,-72.93937624,Romeral,0.068826052,,,0.510750055,26.60639789,,,,,,,,,,
1682188539,26.89276434,8.301242743,-72.92063483,Romeral,0.068669977,,,0.505599976,26.61987033,,,,,,,,,,
1682188540,26.25655415,8.275894916,-72.90224345,Romeral,0.068520807,877,,0.500699997,26.60293943,,,,,,,,,,
1682188541,26.97456787,8.235279075,-72.87278128,Romeral,0.06829015,,,0.796430111,26.63010488,,,,,,,,,,
1682188541,26.45970717,8.20932748,-72.8539609,Romeral,0.068148204,,,0.512409925,26.62198296,,,,,,,,,,
1682188542,26.3366691,8.183975815,-72.835579,Romeral,0.06801366,,,0.508369923,26.60848827,,,,,,,,,,
1682188542,26.67440696,8.15792004,-72.81669006,Romeral,0.067879648,,,0.505600214,26.61158949,,,,,,,,,,
1682188543,26.27824924,8.132565864,-72.79831313,Romeral,0.067753422,,,0.508399963,26.59582235,,,,,,,,,,
1682188543,26.77894476,8.106588969,-72.77948831,Romeral,0.067628394,,,0.507329941,26.60446633,,,,,,,,,,
1682188544,25.86930663,8.081230881,-72.76111528,Romeral,0.067510561,,,0.507319927,26.56976504,,,,,,,,,,
1682188544,26.85853899,8.055273408,-72.7423114,Romeral,0.067394281,,,0.497610092,26.58314111,,,,,,,,,,
1682188545,26.11608304,8.029915277,-72.72394504,Romeral,0.067284946,,,0.503329992,26.56126412,,,,,,,,,,
